"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","genus","subgenus","specificEpithet","elevation","interest"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,1",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,1",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 1,2",16.739167,-92.489722,"Quercus",NA,"laurina",1260,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,2",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,2",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,2",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,2",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,1",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,2",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 1,1",16.739167,-92.489722,"Quercus",NA,"laurina",1260,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 1,2",16.739167,-92.489722,"Quercus",NA,"laurina",1260,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Pinar 1,1",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,2",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 1,1",16.739167,-92.489722,"Quercus",NA,"laurina",1260,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 1,2",16.739167,-92.489722,"Quercus",NA,"laurina",1260,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,1",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,2",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Pinar 1,1",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,2",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,2",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,2",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Pinar 1,1",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Pinar 1,2",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Maduro 2,1",16.735556,-92.49,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,1",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,1",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,1",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 1,2",16.742222,-92.4925,"Quercus",NA,"laurina",1207.5,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
NA,NA,NA,"","Chiapas","Pinar 1,1",16.743889,-92.491944,"Quercus",NA,"laurina",1225,"no"
NA,NA,NA,"","Chiapas","Bosque Intermedio 2,2",16.737222,-92.490833,"Quercus",NA,"laurina",1262.5,"no"
1918,NA,NA,"","Chiapas","Finca Las Chicharras, Tapachula",14.927222,-92.271944,"Quercus",NA,"chiapasensis",0,"no"
1918,NA,NA,"","Chiapas","Finca Las Chicharras, Tapachula",14.927222,-92.271944,"Quercus",NA,"chiapasensis",0,"no"
1918,NA,NA,"","Chiapas","Finca Las Chicharras, Tapachula",14.927222,-92.271944,"Quercus",NA,"chiapasensis",0,"no"
1937,8,3,"","Chiapas","Mts. Paxtal",15.446774,-92.429159,"Quercus",NA,"paxtalensis",0,"no"
1918,NA,NA,"","Chiapas","Finca Las Chicharras, Tapachula",14.927222,-92.271944,"Quercus",NA,"chiapasensis",0,"no"
1913,9,NA,"","Chiapas","Finca Irlanda",14.886944,-92.271944,"Quercus",NA,"chiapasensis",0,"no"
1906,6,14,"","Chiapas","Comitán",16.333333,-92.101667,"Quercus",NA,"sebifera",0,"no"
1918,NA,NA,"","Chiapas","Finca Las Chicharras, Tapachula",14.927222,-92.271944,"Quercus",NA,"chiapasensis",0,"no"
1913,8,NA,"","Chiapas","Finca Irlanda",14.886944,-92.271944,"Quercus",NA,"cyclobalanoides",0,"no"
1918,NA,NA,"","Chiapas","Finca Las Chicharras, Tapachula",14.927222,-92.271944,"Quercus",NA,"pilarius",0,"no"
1906,6,15,"","Chiapas","Bajucua",16.485,-92.052222,"Quercus",NA,"cerifera",0,"no"
1913,9,NA,"","Chiapas","Cerro del Boquerón",15.208333,-92.425,"Quercus",NA,"boqueronae",0,"no"
1918,NA,NA,"","Chiapas","Finca Las Chicharras, Tapachula",14.927222,-92.271944,"Quercus",NA,"crispifolia",0,"no"
NA,NA,NA,"","Chiapas","Finca Las Chicharras, Tapachula",14.927222,-92.271944,"Quercus",NA,"incrassata",0,"no"
1918,NA,NA,"","Chiapas","Finca Las Chicharras, Tapachula",14.927222,-92.271944,"Quercus",NA,"chiapasensis",0,"no"
1906,6,6,"","Chiapas","Comitán",16.333333,-92.101667,"Quercus",NA,"sebifera",0,"no"
1937,4,9,"","Chiapas","OVANDO",15.412536,-92.614268,"Quercus",NA,"duratifolia",0,"no"
1988,5,21,"NO DISPONIBLE","Chiapas","Cabecera municipal de Coapilla",17.130556,-93.158333,"Quercus",NA,"brenesii",815,"no"
1988,7,7,"Streambank","Chiapas","5 km al SW of Jitotol",17.075,-92.875,"Quercus",NA,"brenesii",825,"no"
1988,5,23,"NO DISPONIBLE","Chiapas","Paraje Ichim ton",16.761111,-92.683055,"Quercus",NA,"rugosa",1200,"no"
1991,10,22,"NO DISPONIBLE","Chiapas","Ladera Sw del Cerro huitepec, cercano a Los Alcanfores",16.736667,-92.638333,"Quercus",NA,"rugosa",970,"no"
1991,10,22,"NO DISPONIBLE","Chiapas","Ladera Sw del Cerro huitepec, cercano a Los Alcanfores",16.736667,-92.638333,"Quercus",NA,"rugosa",970,"no"
1993,4,21,"NO DISPONIBLE","Chiapas","Corazón de María",16.691111,-92.544167,"Quercus",NA,"rugosa",1190,"no"
1991,10,22,"NO DISPONIBLE","Chiapas","Ladera Sw del Cerro huitepec, cercano a Los Alcanfores",16.736667,-92.638333,"Quercus",NA,"rugosa",970,"no"
1989,6,1,"NO DISPONIBLE","Chiapas","Paraje Arroyo de la Danta, predio particular Monte Bonito",15.935278,-93.008611,"Quercus",NA,"magnoliifolia",850,"no"
1991,5,21,"NO DISPONIBLE","Chiapas","Paraje San Luis, Ejido Nueva Independencia",15.673333,-92.574444,"Quercus",NA,"magnoliifolia",900,"no"
1989,4,14,"NO DISPONIBLE","Chiapas","Ejido Tierra y Libertad",16.236111,-93.702222,"Quercus",NA,"magnoliifolia",570,"no"
1988,11,8,"NO DISPONIBLE","Chiapas","Ejido Tierra y Libertad, km 25 de Villaflores",16.236111,-93.702222,"Quercus",NA,"magnoliifolia",570,"no"
1989,3,5,"NO DISPONIBLE","Chiapas","Paraje San Luis, Ejido Nueva Independencia",15.673333,-92.574444,"Quercus",NA,"magnoliifolia",900,"no"
1989,5,24,"NO DISPONIBLE","Chiapas","Ejido La Reforma, camino a Barrio San Rafael",15.553333,-92.517222,"Quercus",NA,"magnoliifolia",600,"no"
2000,6,1,"NO DISPONIBLE","Chiapas","TRES PICOS",15.879167,-93.526944,"Quercus",NA,"magnoliifolia",950,"no"
2001,7,18,"NO DISPONIBLE","Chiapas","Reserva de la Biosfera El Triunfo, Polígono IV, rancho San Martín de Porres, 50 km al S de la colonia Independencia",15.761944,-93.095278,"Quercus",NA,"magnoliifolia",750,"no"
1989,5,24,"NO DISPONIBLE","Chiapas","Ejido La Reforma, camino a Barrio San Rafael",15.553333,-92.517222,"Quercus",NA,"magnoliifolia",600,"no"
1988,5,21,"NO DISPONIBLE","Chiapas","Cabecera municipal de Coapilla",17.130556,-93.158333,"Quercus",NA,"magnoliifolia",815,"no"
1993,5,11,"NO DISPONIBLE","Chiapas","1 km N de Colonia Benito Juárez, 5 km S de desv. carr. Amatenango",16.494167,-92.433055,"Quercus",NA,"segoviensis",890,"no"
1993,4,13,"NO DISPONIBLE","Chiapas","Frente al rancho San Agustín, 5 km al E de Tulanca",16.508889,-92.346944,"Quercus",NA,"segoviensis",1115,"no"
1997,12,19,"NO DISPONIBLE","Chiapas","Yax Ja'",16.527222,-92.434722,"Quercus",NA,"segoviensis",910,"no"
1988,7,25,"NO DISPONIBLE","Chiapas","Jsuy aprox. 2 km al NO de Balum Aco'",17.010833,-92.565555,"Quercus",NA,"sapotifolia",800,"no"
1993,4,20,"NO DISPONIBLE","Chiapas","1.5 km al N de La Ilusión, carr. Altamirano-Comitán",16.608055,-92.0675,"Quercus",NA,"sapotifolia",705,"no"
1993,4,27,"ladera","Chiapas","Yoshib, 1 km adelante camino Yoshib-Tenejapa",16.858056,-92.451944,"Quercus",NA,"sapotifolia",715,"no"
1993,4,15,"NO DISPONIBLE","Chiapas","1 km antes de San Luis, sobre el camino Oxchuc-Altamirano",16.737778,-92.098611,"Quercus",NA,"sapotifolia",600,"no"
1993,4,15,"NO DISPONIBLE","Chiapas","Cushuljá cruce de las carr. A Ocosingo y a Altamirano",16.816111,-92.1725,"Quercus",NA,"sapotifolia",650,"no"
1952,2,1,"NO DISPONIBLE","Chiapas","Lago Tepancuapan",16.104444,-91.768055,"Quercus",NA,"sapotifolia",760,"no"
1994,9,17,"NO DISPONIBLE","Chiapas","8 km al SW de Jaltenango de la Paz camino a Finca Irlanda",16.780556,-92.758333,"Quercus",NA,"sapotifolia",750,"no"
1994,8,7,"NO DISPONIBLE","Chiapas","Cerro 'La Palmita'",16.359167,-93.926667,"Quercus",NA,"sapotifolia",670,"no"
1993,4,15,"NO DISPONIBLE","Chiapas","1 km antes de San Luis, sobre el camino Oxchuc-Altamirano",16.737778,-92.098611,"Quercus",NA,"sapotifolia",600,"no"
1988,8,22,"NO DISPONIBLE","Chiapas","Pakanam, al NO de Me'on lum",17.043611,-92.5775,"Quercus",NA,"sapotifolia",500,"no"
1993,4,20,"NO DISPONIBLE","Chiapas","1.5 km al N de La Ilusión, carr. Altamirano-Comitán",16.608055,-92.0675,"Quercus",NA,"sapotifolia",705,"no"
1946,7,16,"NO DISPONIBLE","Chiapas","MONTE OVANDO",15.414444,-92.613611,"Quercus",NA,"boqueronae",975,"no"
1946,7,16,"NO DISPONIBLE","Chiapas","MONTE OVANDO",15.414444,-92.613611,"Quercus",NA,"boqueronae",975,"no"
1946,7,16,"NO DISPONIBLE","Chiapas","MONTE OVANDO",15.414444,-92.613611,"Quercus",NA,"boqueronae",975,"no"
1988,5,21,"NO DISPONIBLE","Chiapas","Cabecera municipal de Coapilla",17.130556,-93.158333,"Quercus",NA,"insignis",815,"insignis"
1989,5,23,"NO DISPONIBLE","Chiapas","Ejido Angel Albino Corzo",15.875,-92.725,"Quercus",NA,"duratifolia",375,"no"
1989,6,16,"NO DISPONIBLE","Chiapas","Paraje La Naranja, predio particular El Horizonte",15.823611,-92.974444,"Quercus",NA,"duratifolia",360,"no"
1989,6,1,"NO DISPONIBLE","Chiapas","Paraje Arroyo de la Danta, predio particular Monte Bonito",15.935278,-93.008611,"Quercus",NA,"duratifolia",850,"no"
1989,3,7,"NO DISPONIBLE","Chiapas","Paraje Arroyo Grande, Ejido Montecristo de Guerrero",15.6925,-92.618333,"Quercus",NA,"duratifolia",360,"no"
1945,3,7,"NO DISPONIBLE","Chiapas","La Fraylesca",15.550833,-92.570278,"Quercus",NA,"brachystachys",1000,"no"
1988,6,10,"NO DISPONIBLE","Chiapas","El Rosario and Ojo de Agua along road to Niquivil",15.361111,-92.401667,"Quercus",NA,"lancifolia",620,"lancifolia"
1994,6,16,"NO DISPONIBLE","Chiapas","Palo Gordo, 6 km al N de la Estación de la Reserva El Triunfo",15.657222,-92.807222,"Quercus",NA,"lancifolia",950,"lancifolia"
1989,6,16,"NO DISPONIBLE","Chiapas","Paraje La Naranja, predio particular El Horizonte",15.823611,-92.974444,"Quercus",NA,"conspersa",360,"no"
1988,5,21,"NO DISPONIBLE","Chiapas","Cabecera municipal de Coapilla",17.130556,-93.158333,"Quercus",NA,"conspersa",815,"no"
1993,4,15,"NO DISPONIBLE","Chiapas","Colonia Mendoza, 8 km desde Altamirano hacia Comitán",16.680278,-92.026111,"Quercus",NA,"conspersa",700,"no"
1989,5,24,"NO DISPONIBLE","Chiapas","Ejido La Reforma, camino a Barrio San Rafael",15.553333,-92.517222,"Quercus",NA,"conspersa",600,"no"
1989,5,24,"NO DISPONIBLE","Chiapas","Ejido La Reforma, camino a Barrio San Rafael",15.553333,-92.517222,"Quercus",NA,"conspersa",600,"no"
2000,9,1,"NO DISPONIBLE","Chiapas","Ejido Nuevas Maravillas",16.716111,-94.034167,"Quercus",NA,"conspersa",750,"no"
1989,5,24,"NO DISPONIBLE","Chiapas","Ejido La Reforma, camino a Barrio San Rafael",15.553333,-92.517222,"Quercus",NA,"conspersa",600,"no"
1988,5,21,"NO DISPONIBLE","Chiapas","Cabecera municipal de Coapilla",17.130556,-93.158333,"Quercus",NA,"crassifolia",815,"no"
1991,3,24,"NO DISPONIBLE","Chiapas","3 km al SW de Tenejapa, camino de San Cristóbal a la cañada",16.817222,-92.607222,"Quercus",NA,"crassifolia",1030,"no"
1993,4,1,"NO DISPONIBLE","Chiapas","Corazón de María",16.691111,-92.544167,"Quercus",NA,"crassifolia",1190,"no"
1988,3,9,"NO DISPONIBLE","Chiapas","Xuke Ton",16.7875,-92.689167,"Quercus",NA,"crassifolia",1130,"no"
1993,5,25,"NO DISPONIBLE","Chiapas","Corazón de María",16.691111,-92.544167,"Quercus",NA,"crassifolia",1190,"no"
1993,4,13,"NO DISPONIBLE","Chiapas","Camino al cerro Chihuitz, 5 km al E de Tulanca",16.473056,-92.356944,"Quercus",NA,"crassifolia",1140,"no"
1987,9,5,"NO DISPONIBLE","Chiapas","Paraje Chilinjovectic",16.791667,-92.590278,"Quercus",NA,"crassifolia",1325,"no"
1991,3,6,"NO DISPONIBLE","Chiapas","Estación Biológica Huitepec-PRONATURA",16.745833,-92.696111,"Quercus",NA,"crassifolia",1225,"no"
1993,5,25,"NO DISPONIBLE","Chiapas","Ya'al Ichim",16.841389,-92.676389,"Quercus",NA,"crassifolia",1060,"no"
1985,2,21,"NO DISPONIBLE","Chiapas","Santa Cruz en San Felipe",16.717778,-92.673889,"Quercus",NA,"crassifolia",1155,"no"
1994,9,29,"NO DISPONIBLE","Chiapas","Rancho La Yerbabuena",16.476667,-92.298333,"Quercus",NA,"crispipilis",1075,"no"
1994,9,5,"NO DISPONIBLE","Chiapas","San Antonio Las Rosas, Kóstik",16.727778,-92.5375,"Quercus",NA,"crispipilis",1170,"no"
1988,3,8,"NO DISPONIBLE","Chiapas","Pajal Ton, 2 km al N de la cabecera municipal",16.527222,-92.434722,"Quercus",NA,"crispipilis",910,"no"
1988,6,12,"NO DISPONIBLE","Chiapas","Rancho Nuevo",16.669444,-92.563055,"Quercus",NA,"crispipilis",1170,"no"
1988,11,12,"NO DISPONIBLE","Chiapas","Rancho Nuevo",16.669444,-92.563055,"Quercus",NA,"crispipilis",1170,"no"
1989,3,7,"NO DISPONIBLE","Chiapas","Paraje Arroyo Grande, Ejido Montecristo de Guerrero",15.6925,-92.618333,"Quercus",NA,"obtusata",360,"no"
1989,3,6,"NO DISPONIBLE","Chiapas","Paraje 'Las Lajas', Ejido Montecristo de Guerrero",15.6925,-92.618333,"Quercus",NA,"obtusata",360,"no"
1988,11,9,"NO DISPONIBLE","Chiapas","Ejido Tierra y Libertad",16.236111,-93.702222,"Quercus",NA,"castanea",570,"no"
1988,5,21,"NO DISPONIBLE","Chiapas","Coapilla, cerca de la Laguna",17.130556,-93.158333,"Quercus",NA,"castanea",815,"no"
2001,10,31,"NO DISPONIBLE","Chiapas","Tierra blanca",17.127222,-93.145833,"Quercus",NA,"castanea",800,"no"
1989,10,12,"NO DISPONIBLE","Chiapas","Vereda a Morelos",15.347222,-92.231944,"Quercus",NA,"castanea",980,"no"
1988,11,6,"NO DISPONIBLE","Chiapas","1 km sobre camino a las cabañas hacia Finca Cuxtepec",15.675,-92.975,"Quercus",NA,"castanea",625,"no"
1988,5,21,"NO DISPONIBLE","Chiapas","Cabecera municipal de Coapilla",17.130556,-93.158333,"Quercus",NA,"vicentensis",815,"no"
1988,5,11,"NO DISPONIBLE","Chiapas","A 3 km. de la Finca Cuxtepec",15.675,-92.975,"Quercus",NA,"vicentensis",625,"no"
1989,3,7,"NO DISPONIBLE","Chiapas","Paraje Arroyo Grande, Ejido Montecristo de Guerrero",15.6925,-92.618333,"Quercus",NA,"salicifolia",360,"no"
1988,6,2,"NO DISPONIBLE","Chiapas","Adelante de la Colonia Berriozábal, cerca del Cerro Boquerón",15.263889,-92.268055,"Quercus",NA,"salicifolia",970,"no"
1990,6,19,"NO DISPONIBLE","Chiapas","Reserva El Triunfo Polígono 1 El Limonar - El Paval",15.601111,-92.850555,"Quercus",NA,"salicifolia",575,"no"
1995,3,17,"NO DISPONIBLE","Chiapas","Ejido Quintana Roo",16.605278,-93.560555,"Quercus",NA,"salicifolia",280,"no"
1994,7,7,"NO DISPONIBLE","Chiapas","Cerro la Palmita, Reserva la Sepultura",17.019444,-93.784444,"Quercus",NA,"salicifolia",655,"no"
