"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","scientificName","genus","subgenus","specificEpithet","elevation"
1984,12,27,"Bosque de pino-encino perturbado con estrato herbáceo","Chiapas","57.6 Km (36 mi) al SE de San Cristóbal de las Casas sobre y 23.2 Km (14.5 mi) al SSE de Teopisca sobre ruta 190",16.461667,-92.284444,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",1045
1965,4,12,"Heavily wooded creek bank","Chiapas","At NE boundary of Aguacatenango",16.472219,-92.407781,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",885
1966,4,5,"NO DISPONIBLE","Chiapas","Valley floor in Zinacantán Center",16.759719,-92.722219,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",1005
1965,8,23,"slope with Quercus","Chiapas","Along creek near the center of Amatenango",16.527219,-92.434719,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",885
1965,1,26,"Dense woodland with Quercus and Pinus","Chiapas","Along rd to Lagos de Montebello, 11 mi NE of La Trinitaria",16.139311,-91.918136,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",795
1972,9,23,"Steep slope with Pinus and Quercus","Chiapas","10 Km SW of Ocosingo along rd to San Cristóbal",16.814444,-92.123333,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",600
1965,1,23,"Slope with Quercus, Pinus and Liquidambar","Chiapas","Clínica Yerba Buena, 2 Km NW of Pueblo Nuevo Solistahuacán",17.18,-92.905,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",810
1976,10,24,"Slope with Pinus and Quercus","Chiapas","6-10 Km NNE of La Soledad along logging rd from Las Margaritas to Campo Alegre",16.424786,-91.859642,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",800
1965,5,28,"Steep slope with Quercus and Pinus","Chiapas","3 mi S of Aguacatenango, along rd to Pinola Las Rosas",16.431864,-92.400439,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",840
1973,5,5,"Slope with Pinus and Quercus","Chiapas","6-10 Km NNE of La Soledad along logging rd from Las Margaritas to Campo Alegre",16.424786,-91.859642,"Quercus mexicana Bonpl.","Quercus",NA,"mexicana",800
1945,6,2,"NO DISPONIBLE","Chiapas","Trapichito, near Comitán",16.170281,-92.2675,"Quercus opaca Trel.","Quercus",NA,"opaca",675
1971,11,1,"Ciff faces and limestone bluffs with Seasonal Evergreen Forest, Calocophyllum, Zanthoxylum, Bursera, Quercus, Ficus, and Erythrina","Chiapas","El Sumidero, 22 km N of Tuxtla Gutiérrez",16.844403,-93.125161,"Quercus opaca Trel.","Quercus",NA,"opaca",675
1951,11,29,"Abundant on shrub-covered limestone hills","Chiapas","1 Km NW of and above Comitán",16.256944,-92.14,"Quercus opaca Trel.","Quercus",NA,"opaca",0
1992,6,1,"Cañada de bosque mesófilo en bosque de pino-encino","Oaxaca","18 Km al SW de San Jerónimo Coatlán, brecha a Piedra Larga, Dto Miahuatlán",16.2,-96.966667,"Quercus martinezii C.H.Mull.","Quercus",NA,"martinezii",950
1992,6,1,"Cañada de bosque mesófilo en bosque de pino-encino","Oaxaca","18 Km al SW de San Jerónimo Coatlán, brecha a Piedra Larga, Dto Miahuatlán",16.2,-96.966667,"Quercus martinezii C.H.Mull.","Quercus",NA,"martinezii",950
1977,11,NA,"Orilla de camino a Lagos de Montebello","Chiapas","Lagos de Montebello, 13.9 Km NE del entronque con carr Panamericana",16.139383,-91.934553,"Quercus sebifera Trel.","Quercus",NA,"sebifera",770
1972,11,12,"Steep slopes with Montane Rain Forest, Quercus, Pinus, Turpinia, Saurauia, Dendropanax and Nectandra","Chiapas","On the SE side of Vol Tanacá above Talquián",15.105142,-92.105825,"Quercus skinneri Benth.","Quercus",NA,"skinneri",1100
1992,7,3,"Bosque de pino-encino con elementos mesófilo","Oaxaca","35.5 Km al SW de San Jerónimo Coatlán, brecha a Piedra Larga",16.2,-97.95,"Quercus skinneri Benth.","Quercus",NA,"skinneri",750
1948,7,14,"In woods","Chiapas","El Triunfo",15.349439,-92.546111,"Quercus skinneri Benth.","Quercus",NA,"skinneri",350
1972,5,4,"Steep slopes with Pinus, Quercus, and Liquidambar and Montane Rain Forest","Chiapas","At the E base of Cerro Tres Picos near Cerro Bola along a logging rd SW of Colonia Agrónomos Mexicanos",16.138562,-93.152946,"Quercus skinneri Benth.","Quercus",NA,"skinneri",750
1987,8,13,"BOSQUE, LADERA DE CERRO","Chiapas","San José, 6 km al E de Unión Juárez",15.0625,-92.026297,"Quercus skinneri Benth.","Quercus",NA,"skinneri",550
1976,11,10,"Slopes with Pinus, Quercus and Arbutus","Chiapas","Along rd to Chanal, 16-20 Km E of Chilil",16.716667,-92.916667,"Quercus crassipes Bonpl.","Quercus",NA,"crassipes",1190
1982,9,30,"NO DISPONIBLE","Chiapas","Kokijaz",17.280561,-92.485,"Quercus corrugata Hook.","Quercus",NA,"corrugata",650
1972,12,25,"Limestone fissured ridge. Lower Montane Rian Forest, Quercus, Billia, Persea, Nectandra, Mirandeceltis, turpinia and Calatola","Chiapas","13 Km N of Berriozábal near Pozo Turipache and Finca El Suspiro",16.898889,-93.371389,"Quercus corrugata Hook.","Quercus",NA,"corrugata",450
1972,12,28,"Steep slopes with Montane Rain Forest, Oecopetalum, Magnolia, Wimmeria, and Podocarpus","Chiapas","45-50 Km NE of Huixtla along rd to Motozintla",15.322778,-92.301944,"Quercus leiophylla A.DC.","Quercus",NA,"leiophylla",950
1972,4,21,"Ridge wit Montane Rain Forest-Pine-Oak-Liquidambar Forest with Ulmus, Zinowiewia, Weinmannia and Styrax","Chiapas","SE of Cerro Baul on the border with the state of Oaxaca, 16 Km NW of Rizo de Oro along a logginng rd to Colonia Figaroa",16.5591,-94.187467,"Quercus leiophylla A.DC.","Quercus",NA,"leiophylla",800
1973,1,27,"Steep slope with dense Montane Rain Forest, Magnolia, Podocarpus, Calatola and Ardisia","Chiapas","Selva Negra 10 Km above Rayón Mezcalapa along rd to Jitotol",17.200831,-93.011669,"Quercus leiophylla A.DC.","Quercus",NA,"leiophylla",850
1965,9,26,"Ladera granítica connvegetación de sabana con Curatella, Byrsonima y Quercus","Oaxaca","3 Km al N de Chacalapa, Mpio de Pochutla",15.850075,-96.4633,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",200
1979,6,10,"NO DISPONIBLE","Oaxaca","15.5 Km (de carr) al S de San Juan Diquiyú ( a su vez 13.52 Km SSW de Tezoatlán)",17.518086,-97.911622,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1965,4,12,"Ladera caliza con vegetación de bosque xerófilo de Juniperus flaccida con Quercus y Pinus","Oaxaca","15 Km al NE de Sola de Vega, sobre la carr a Zimatlán",16.574408,-96.935542,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",850
1951,11,23,"Doninant on openly wooded limestone hills","Oaxaca","18 Km SE of Nochistlán, in the Mixteca Alta",17.331281,-97.157008,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1953,8,11,"Dry area","Oaxaca","50 mi N of Oaxaca",17.566869,-96.943422,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1951,11,23,"Dominating limestone crown of Cerro Encinal","Oaxaca","Cerro Encinal above Santa María de Tutla, 10 Km NW of Tamazulapan, in the Mixteca Alta",17.619864,-97.414703,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1964,11,29,"Ladera caliza con vegetación de encinar bajo y abierto","Oaxaca","San Juan Teposcolula, 14 Km al NW de Yanhuitlán",17.550561,-97.425,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1150
1951,11,23,"Dominant on openly wooded limestone hills","Oaxaca","18 Km SE of Nochistlán, in the Mixteca Alta",17.331281,-97.157008,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1992,5,10,"MATORRAL ESCLEROFILO","Oaxaca","Cañada al NW de Santa María Ixcatlán",17.852781,-97.192781,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1100
1951,12,3,"Abundant in cut-over woodland in foothills","Oaxaca","Sa de San Felipe, 3 Km NEof San Juan del Edo, ca 25 Km NW of Oaxaca",17.0984644,-96.7308224,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1965,4,16,"Ladera caliza con vegetación de bosque espaciado de Juniperus, Quercus y Pinus","Oaxaca","18 Km al SE de Miahuatlán, Km 116 carr Oaxaca-Puerto Angel",16.241547,-96.527492,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1000
1951,11,25,"Abundant on openly wooded hills","Oaxaca","9 Km E of El Camarón",16.544475,-95.979075,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1951,11,25,"NO DISPONIBLE","Oaxaca","4 Km above and SE of Matatlán",16.838011,-96.368914,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1977,8,6,"ENCINAR","Oaxaca","Cerro El Veinte, a 5 Km al S de Tonaltepec; Dto Cuicatlán",17.689914,-96.040903,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1000
1951,12,2,"Abundant in oak woodland in limestone canons","Oaxaca","7 Km SE of Portillo de Nejapa, 18 Km SE of Camarón",16.511773,-95.908373,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1965,4,15,"Ladera con vegetación de bosque seco de pino y encino","Oaxaca","10 Km al N de Lachao, Mpio de Juquila, Km 170 carr Oaxaca-Puerto Escondido",16.284092,-97.14975,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",900
1965,4,16,"Ladera con vegetación de bosque de pino y encino","Oaxaca","10 Km al S de Suchistepec, Km 136 carr Oaxaca-Puerto Angel",16.078769,-96.490669,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1250
1951,12,3,"Abundant in pine-oak forest on granitic slopes","Oaxaca","1 Km NW of La Carbonera, 58 Km SE of Nochistlán. (Las Sedas lies 15 Km E of here)",17.260781,-96.994939,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1951,11,25,"Abundant on openly wooded hills","Oaxaca","9 Km E of El Camarón",16.544475,-95.979075,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",0
1984,6,4,"Encinar y selva con Brosimum, Tabebuia, Spondias, Bursera simaruba, Guazuma, Apeiba, Terminalia, Calophyllum","Oaxaca","Camino Real en la bajada al Río Milagro, ca 1.5 Km al SW de Santa María",16.899011,-94.692664,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",115
1984,10,24,"Slope witht Quercus, Juniperus and Bursera","Oaxaca","20 Km NE of Sola de Vega along rd to Oaxaca",16.575936,-96.894142,"Quercus grahamii Benth.","Quercus",NA,"grahamii",760
1984,10,25,"Crest of ridge","Oaxaca","Steep SW facing slope 90-100 Km SW of Sola de Vega along rd to Puerto Escondido",16.183069,-97.096664,"Quercus grahamii Benth.","Quercus",NA,"grahamii",915
1965,10,3,"Steep slpe with Pinus, Quercus and Liquidambar","Chiapas","Along trail from Tenejapa Center to Colonia San Antonio",16.818494,-92.499275,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1125
1973,5,5,"Slope with Pinus and Quercus","Chiapas","6-10 Km NNE of La Soledad along logging rd from Las Margaritas to Campo Alegre",16.424786,-91.859642,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",800
1951,11,23,"Sparse in arroyos","Oaxaca","El Fortín, 45 Km SE of Nochistlán, 61 Km NW of Oaxaca, in the Mixteca Alta",17.223061,-97.034439,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1200
1951,11,28,"Abundant in oak-pine forest on granitic hills","Chiapas","Navenchauo, 19 Km W of San Cristóbal de las Casas",16.793056,-93.091111,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",0
1951,11,29,"Abundant in pine-oak forest on limestone","Chiapas","10 W of Teopixca, SE of San Cristóbal de las Casas",16.793056,-93.091111,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",0
1966,4,13,"slope with Quercus","Chiapas","Paraje Balum K'anal",16.796389,-92.536939,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1260
1973,2,18,"Boad ridge with Evergreen Cloud Forest, Pinus, Quercus, Magnolia, Podocarpus, Photonia, Olmediella","Chiapas","Third ridge along rd from Las Margaritas to Campo Alegre",16.430247,-91.853972,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1150
1965,7,12,"Steep slope with Quercus","Chiapas","Along rd to San Cristóbal de Las Casas above Tenejapa Center",16.817219,-92.507219,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1065
1945,5,16,"NO DISPONIBLE","Chiapas","Tuixcum, near Motozintla",15.340831,-92.219169,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1208
1962,6,19,"NO DISPONIBLE","Oaxaca","Sa Madre del Sur, ridge near rd to Ixtlán, ca 7-7.5 mi (airline) NE of Oaxaca",17.142378,-96.645403,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1335
1966,12,12,"Slope with Quercus and Pinus","Chiapas","Along trail from Zinacantán to Ixtapa",16.786669,-92.813122,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",750
1951,11,28,"Common in pine-oak forest on granitic outcrop","Chiapas","Near La Challina, 2 Km W of Joigel, 28 Km W of San Cristóbal de las Casas",16.793056,-93.091111,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",0
1951,11,30,"Scattered in jungle of Persea, Liquidambar, etc., in barranca","Chiapas","2.5 Km NE of Rancho Santa Teresa, 20 Km NE of Bochil on rd to Simojovel",17.038611,-92.744167,"Quercus flagellifera Trel.","Quercus",NA,"flagellifera",0
1951,11,25,"NO DISPONIBLE","Oaxaca","Cuesta 4 Km above and SE of Matatlán",16.838011,-96.368914,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",0
1984,8,25,"NO DISPONIBLE","Oaxaca","Cerro La Torrecilla, al W del Enebro. Mpio Aztatla",17.898,-97.383,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",0
1951,11,25,"Abundant on openly wooded hills","Oaxaca","7 Km E of El Camarón",16.550242,-95.986578,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",0
1951,11,23,"Common on open granitic slopes","Oaxaca","6 Km NW of Huitzio, 42 Km NW of Oaxaca, in the Mixteca Alta",17.286714,-96.923567,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",0
1951,12,3,"Common in cut-over woodland in foothills","Oaxaca","Sa de San Felipe, 3 Km NEof San Juan del Edo, ca 25 Km NW of Oaxaca",17.0984644,-96.7308224,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",0
1951,11,25,"Abundant on opemly wooded hills","Oaxaca","7 Km E of El Camarón",16.550242,-95.986578,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",0
1951,11,29,"Abundant in pine-oak forest on limestone","Chiapas","2.5 Km SE of San Francisco, 14 Km NW of Comitán",16.35,-92.22,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1951,11,28,"Abundant in pine-oak forest on granitic out crop","Chiapas","24 Km W of San Cristóbla de las Casas",16.717222,-92.834167,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1951,11,26,"Dominant in pine-aok woodland","Chiapas","Puerto de Roblada Triste, 2 Km S of Los Amates, 21 Km S of Las Cruces",16.793056,-93.091111,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1971,11,1,"Cliff faces and limestone bluffs with Seasonal Evergreen Forest, Calocophyllum, Zanthoxylum, Bursera, Quercus, Ficus, and Rrythrina","Chiapas","El Sumidero, 22 km N of Tuxtla Gutiérrez",16.844403,-93.125161,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",675
1971,7,10,"Steep slopes of weathered granite with pines on ridges and humid forest in valleys, common on edges of valleys","Chiapas","About 1.8 mi up rd tp microwave tower and La Providencia, from Hwy 190, about 4 mi SW of Rizo de Oro",16.793056,-93.091111,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1971,11,3,"Ridge with Montane Rain Forest, Pine, Oak, Liquidambar Fortest with Ulmus, Zinoweiwia, Weinmannia and Styrax","Chiapas","SE of Cerro Baul on the border with the state of Oaxaca, 16 Km NW of Rizo de Oro along a logginng rd to Colonia Figaroa",16.5591,-94.187467,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",800
1960,6,24,"Open sun","Chiapas","Along rte 190, about 10 mi E of Teopisca",16.793056,-93.091111,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1972,9,23,"Steep slope with Pinus and Quercus","Chiapas","10 Km SW of Ocosingo along rd to San Cristóbal",16.814444,-92.123333,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",600
1951,11,26,"Dominant in pine-aok woodland","Chiapas","Puerto de Roblada Triste, 2 Km S of Los Amates, 21 Km S of Las Cruces",16.793056,-93.091111,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1951,11,26,"Dominant in pine-oak woodland","Chiapas","Puerto de Roblada Triste, 2 Km S of Los Amates, 21 Km S of Las Cruces",16.793056,-93.091111,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1951,11,27,"Scattrered in dry deciduous forest on limestone hills","Chiapas","15 Km N (by rd) of Tuxtla Gutiérrez",16.819444,-93.070556,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1951,11,29,"Abundant in pine-oak forest on limestone","Chiapas","25 km NW of Comitán",16.45,-92.273889,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1972,2,9,"Steep slope with Pinus, Quercus and Liquidambar and Montane Rain Forest","Chiapas","At the E base of Cerro Tres Picos near Cerro Bola along a logging rd SW of Colonia Agrónomos Mexicanos",16.138562,-93.152946,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",750
1951,11,28,"Abundant in pine-oak forest on granitic outcrop","Chiapas","24 Km W of San Cristóbla de las Casas",16.717222,-92.834167,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1976,8,18,"Slope of Pinus and Quercus","Chiapas","Along rd from Zinacantán Center to Ixtapa near Paraje Vo'bits",16.786669,-92.813122,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",675
1965,7,22,"Steep slope with Quercus and Pinus","Chiapas","3 mi S of Aguacatenango, along rd to Pinola Las Rosas",16.431864,-92.400439,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",840
1972,2,9,"Steep slope with Pinus, Quercus and Liquidambar and Montane Rain Forest","Chiapas","At the E base of Cerro Tres Picos near Cerro Bola along a logging rd SW of Colonia Agrónomos Mexicanos",16.138562,-93.152946,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",750
1972,9,21,"Steep slope with Pinus and Quercus along small stream","Chiapas","7 Km NE of Huistán, along rd to Oxchuc and Ocosingo",16.745514,-92.421681,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1050
1966,9,12,"slope with Quercus","Chiapas","4 mi N of Teopisca, along Méx Hwy 190",16.577247,-92.510211,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",960
1951,11,29,"Abundant in pine-oak forest on limestone","Chiapas","25 km NW of Comitán",16.45,-92.273889,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",0
1988,6,7,"Streambank with Pinus, Quercus, Liquidambar, Nyssa, Sloanea and Magnolia","Chiapas","5 km SW of Jitotol",17.03,-92.89,"Quercus cortesii Liebm.","Quercus",NA,"cortesii",885
1941,7,6,"NO DISPONIBLE","Chiapas","Letrero, near Siltepec",15.556939,-92.3225,"Quercus duratifolia C.H.Mull.","Quercus",NA,"duratifolia",1000
1945,3,1,"In woods","Chiapas","Cascada, near Siltepec",15.666667,-92.25,"Quercus paxtalensis C.H.Mull.","Quercus",NA,"paxtalensis",800
1945,11,14,"NO DISPONIBLE","Chiapas","Mt Ovando",15.4173882,-92.6165565,"Quercus paxtalensis C.H.Mull.","Quercus",NA,"paxtalensis",0
1984,11,5,"Broad ridge with Evergreen Cloud Forest, Pinus, Quercus, Podocarpus and Magnolia","Chiapas","Third ridge along rd from Las Margaritas to Campo Alegre",16.430247,-91.853972,"Quercus bumelioides Liebm.","Quercus",NA,"bumelioides",1150
1941,7,6,"NO DISPONIBLE","Chiapas","Mt Male, near Porvenir",15.430542,-92.238542,"Quercus brachystachys Benth.","Quercus",NA,"brachystachys",1600
1995,10,19,"OAK AND PINE FOREST","Oaxaca","Xianaguilla, nr.",16.180002,-96.386677,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1435
1984,12,22,"NO DISPONIBLE","Oaxaca","Sola de Vega; 157.9 Km (98.7 mi) al N de Puerto Escondido sobre ruta 131 (terraceria) hacia Sola de Vega o 15.2 Km (9.5 mi) al S de Sola de Vega",16.514719,-96.977781,"Quercus conzattii Trel.","Quercus",NA,"conzattii",935
1996,8,7,"mixed forest","Oaxaca","Agua Fría",16.283107,-96.672224,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1450
1951,11,25,"Locally abundant on openly wooded granitic slopes","Oaxaca","13 Km E of El Camarón",16.5519933,-95.9571005,"Quercus conzattii Trel.","Quercus",NA,"conzattii",0
1993,1,15,"SW slope and top of knolls, rocky clay soil, with Pinus","Oaxaca","128 air Km WNW of Cd Oaxaca, on rd from Santiago Juxtlahuaca to San Juan Mixtepec, 27 rd Km E of Juxtlahuaca, 11 rd Km W of San Juan Mixtepec, at the E edge of Village of Tejocotes",17.316667,-97.9,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1175
1996,8,7,"OAK AND PINE FOREST","Oaxaca","Agua Fría",16.283107,-96.672224,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1425
1951,11,24,"Abundant on openly wooded garnitic hills","Oaxaca","La Rosa, 28 Km SE of Nochistlán, in the Mixteca Alta",17.312219,-97.093331,"Quercus conzattii Trel.","Quercus",NA,"conzattii",0
